,FILE NAME,UUID,Omnia UUID,Talk Title,Description,SP1,SP2,SP3,MOD,file_name,id,download_link,project_name
321,E14.2_WS20_711097188_TLK_EDT_V1_FIN,711097188,604dcb13-8dd5-41ad-909f-9e062e43a479,Mapping the genome: Is the Finnish line in sight?,"The FinnGen project is one of the largest and most ambitious genomic studies the world has ever seen. We meet the man leading the charge to revolutionise the science and study of genetic research, analysing many thousands of disease endpoints, estimating many millions of genotypes, and taking personalised medicine into realms as yet unexplored.",Aarno Palotie,,,Katie Collins,E14.1_WS20_711097188_INT_VOG_V1.mp4,cf4bfde9-a625-4e46-bc2d-825d2041caf1,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/2279708a-cfb4-4722-af76-2e9ea2a2253a/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E14.1_WS20_711097188_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E14.1_WS20_711097188_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=cf4bfde9-a625-4e46-bc2d-825d2041caf1&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235126Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=868283ccd2470e447f32b8dbf123cd64eff9ac386e42e6f2395c52ef9ec87766,YAL Ingest - NO Touch
322,E14.2_WS20_711097188_TLK_EDT_V1_FIN,711097188,604dcb13-8dd5-41ad-909f-9e062e43a479,Mapping the genome: Is the Finnish line in sight?,"The FinnGen project is one of the largest and most ambitious genomic studies the world has ever seen. We meet the man leading the charge to revolutionise the science and study of genetic research, analysing many thousands of disease endpoints, estimating many millions of genotypes, and taking personalised medicine into realms as yet unexplored.",Aarno Palotie,,,Katie Collins,E14.2_WS20_711097188_TLK_EDT_V1_FIN.mp4,69d7a78e-9bb5-4c4d-8ddd-c9c150fbf9d0,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/f569793a-a78e-4339-9ff3-ed2f76bbb53d/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E14.2_WS20_711097188_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22E14.2_WS20_711097188_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=69d7a78e-9bb5-4c4d-8ddd-c9c150fbf9d0&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235126Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a70b2909ecb3cc4a06268e1a305cd7fe595d3567c99dfe3c2a803ce5845f0b74,YAL Ingest - NO Touch
323,E17.2_WS20_711097196_TLK_EDT_V3_FIN,711097196,0f78727f-cfdd-471a-b692-7efef9ed841b,Frontline fears: What does the Covid long haul look like?,"Frontline workers are tired, but the fight's not over. We ask two global health experts about burnout and pandemic panic, and how caregivers on the ground can best navigate the storm.",Dame Til Wykes,Michael Dowling,,Paul Nuki,E17.1_WS20_711097196_INT_VOG_V1.mp4,5cc304e6-9d9d-4eba-b4ba-c7ec700a535b,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/db0f75af-6e4b-450e-a374-f9304e3c8089/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E17.1_WS20_711097196_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E17.1_WS20_711097196_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=5cc304e6-9d9d-4eba-b4ba-c7ec700a535b&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235127Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=8f127a2880a224b288a944828bd66ca26216655aa962388a94fce51ed2a345b5,YAL Ingest - NO Touch
324,E17.2_WS20_711097196_TLK_EDT_V3_FIN,711097196,0f78727f-cfdd-471a-b692-7efef9ed841b,Frontline fears: What does the Covid long haul look like?,"Frontline workers are tired, but the fight's not over. We ask two global health experts about burnout and pandemic panic, and how caregivers on the ground can best navigate the storm.",Dame Til Wykes,Michael Dowling,,Paul Nuki,E17.2_WS20_711097196_TLK_EDT_V3_FIN.mp4,df9ca4cb-da72-4a05-bd5b-b9167382df60,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/b1354a35-b9bc-4320-a41f-1e5dc71132e8/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E17.2_WS20_711097196_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22E17.2_WS20_711097196_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=df9ca4cb-da72-4a05-bd5b-b9167382df60&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235127Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=c62977010658d285c6a2a45d70f9da5a337aaa44eaf7e44becd64407f1e3b479,YAL Ingest - NO Touch
325,E18.2_WS20_ 711097200_TLK_EDT_V1_FIN,711097200,bdd2805e-d058-4300-a61f-1ec5f983bfd9,Peloton’s connected fitness revolution,"The pandemic has accelerated consumers' exodus from gyms, rapidly expanding the at-home fitness category. Peloton, often described as the pioneer of connected fitness, had a nine-year head start in the space, and now has a global community of 3.1 million members. In this session, Peloton co-founder and COO Tom Cortese will give insight into the fitness industry’s inevitable shift into the home, and the role that fitness technology plays in fulfilling the human need for connection, convenience and community.",Tom Cortese,,,,E18.1_WS20_711097200_INT_VOG_V1.mp4,aeddc4d7-7969-460d-b64d-3e2c6e6b5852,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/130d2464-105d-48a1-abb0-4de2faf1e5b7/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E18.1_WS20_711097200_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E18.1_WS20_711097200_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUU2-0iCpCS0Bt7ON&x-amz-meta-resource_id=aeddc4d7-7969-460d-b64d-3e2c6e6b5852&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235127Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=7bb5740b10477912ecb57fd666105c717e9fc1b0d75fac70f3f8528f44243a29,YAL Ingest - NO Touch
326,E23.2_WS20_711097203_TLK_EDT_V2_FIN,711097203,e6c37495-497c-4b12-ba34-d868eb2db61e,Bridging the data gap in Africa,54gene has been making great progress in data evolution in Africa. Gathering more insights from African genetics will inform studies and ensure medicines are safer for Africans. 54gene CEO Abasi Ene-Obong and his team are working towards becoming integral in bringing the promise of precision medicine to people of African descent everywhere.,Abasi Ene-Obong,,,,E23.1_WS20_711097203_INT_VOG_V1.mp4,65e89e96-3458-413b-98e7-c5336325db40,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/71cd27bf-bdf3-4fe5-9c8a-72ad5a96d991/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E23.1_WS20_711097203_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E23.1_WS20_711097203_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUuIMxrKYEHkENEjD&x-amz-meta-resource_id=65e89e96-3458-413b-98e7-c5336325db40&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235132Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=eb9139da23c95b883a5ef88723fef35fad2cbe0d6cb2a096351afd2c91741718,YAL Ingest - NO Touch
327,E26.2_WS20_711097204_TLK_EDT_V3_FIN,711097204,6a0baaa1-e79a-433a-a861-29d1bcf1d7dc,Finding a drug diamond in the rough,"When it comes to drug discovery, science can sometimes play second fiddle to corporate strategy. How do we make the journey from lab shelf to shop floor as quick and painless as possible? Enter: the scrappy startup-turned-superstar and the big pharma heavyweight to discuss R&D, disruption, and what legacy companies can learn from recent arrivals (and vice versa).",Vivek Ramaswamy,Alan Hippe,,Katherine Ellen Foley,E26.1_WS20_711097204_INT_VOG_V1.mp4,ad94cf47-fd80-490e-b0ba-1c294971ad88,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/3b52cff4-ba53-4845-b975-c54dab1cf546/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E26.1_WS20_711097204_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E26.1_WS20_711097204_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUuIMxrKYEHkENEjD&x-amz-meta-resource_id=ad94cf47-fd80-490e-b0ba-1c294971ad88&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235133Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=69fa391a7e0db35850afb3a5c1f96b8b9b6bb73a92fa28e31e77e581c11a9b54,YAL Ingest - NO Touch
328,E26.2_WS20_711097204_TLK_EDT_V3_FIN,711097204,6a0baaa1-e79a-433a-a861-29d1bcf1d7dc,Finding a drug diamond in the rough,"When it comes to drug discovery, science can sometimes play second fiddle to corporate strategy. How do we make the journey from lab shelf to shop floor as quick and painless as possible? Enter: the scrappy startup-turned-superstar and the big pharma heavyweight to discuss R&D, disruption, and what legacy companies can learn from recent arrivals (and vice versa).",Vivek Ramaswamy,Alan Hippe,,Katherine Ellen Foley,E26.2_WS20_711097204_TLK_EDT_V3_FIN.mp4,87e9a24f-42f0-48eb-891b-7272e38dbd71,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/3e2c013f-e10d-4e6a-a3e8-ff0e1ae32fcd/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E26.2_WS20_711097204_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22E26.2_WS20_711097204_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LUuIMxrKYEHkENEjD&x-amz-meta-resource_id=87e9a24f-42f0-48eb-891b-7272e38dbd71&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235133Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=c40d2804e49b2d8b3454eddf2d9b7e528c83962702139c454a50b23fc4a669c9,YAL Ingest - NO Touch
329,D13.2_WS20_711262470_TLK_EDT_V3_FIN,711262470,5ea6760a-65a3-4c5c-b56a-cd8320701601,Blockchain: What now?,"The potential of blockchain has always far exceeded the crypto use-case. What possibilities exist in the near- to far-future, and how do we get there?",Brian Behlendorf,,,Daniel Roberts,D13.1_WS20_711262470_INT_VOG_V1.mp4,7454ffd7-fb40-45e2-b3fc-371654c8f872,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/7e184a6f-c3c3-4409-8ae7-02e19ff0cbbe/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D13.1_WS20_711262470_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D13.1_WS20_711262470_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=7454ffd7-fb40-45e2-b3fc-371654c8f872&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235056Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f7eb9307d2492e5602e9f00bc1ee94f3cbec47fecf2bbd8915b5d2281046e898,YAL Ingest - NO Touch
330,D13.2_WS20_711262470_TLK_EDT_V3_FIN,711262470,5ea6760a-65a3-4c5c-b56a-cd8320701601,Blockchain: What now?,"The potential of blockchain has always far exceeded the crypto use-case. What possibilities exist in the near- to far-future, and how do we get there?",Brian Behlendorf,,,Daniel Roberts,D13.2_WS20_711262470_TLK_EDT_V3_FIN.mp4,a3832de0-6040-4271-ba6e-bcac4d30e098,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/df9f6ca2-6b4f-47d7-a2f4-fd4b54d4d08f/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D13.2_WS20_711262470_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22D13.2_WS20_711262470_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=a3832de0-6040-4271-ba6e-bcac4d30e098&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235056Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=bc3163014786d29dba0950c4a67b96b3320498378a9ecc6f3c996529b882f14a,YAL Ingest - NO Touch
331,B6.2_WS20_711262474_TLK_EDT_V5_FIN,711262474,76025d0c-a22d-430a-a970-0085b4c62a60,Leading d̶a̶n̶g̶e̶r̶o̶u̶s̶l̶y̶ courageously,"An ethics handbook is crucial in 2020 for leaders in the social, corporate and tech spheres. This super-fireside explores myriad ways to set the course for new-age leadership. ",Dan Price,Ronny Chieng,,Paul Michelman,B6.1_WS20_711262474_INT_VOG_V1.mp4,acedb476-9510-4be8-9e2e-acf6f4b00a16,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/e8732a1d-5b37-43b2-aabe-51fa682e7969/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B6.1_WS20_711262474_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B6.1_WS20_711262474_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LP55TLhBdAbMDMvoJ&x-amz-meta-resource_id=acedb476-9510-4be8-9e2e-acf6f4b00a16&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235012Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=007f7758e57896a0d29b9b1802a6262368f382a43bdd01d70b43668f3793e021,YAL Ingest - NO Touch
332,B6.2_WS20_711262474_TLK_EDT_V5_FIN,711262474,76025d0c-a22d-430a-a970-0085b4c62a60,Leading d̶a̶n̶g̶e̶r̶o̶u̶s̶l̶y̶ courageously,"An ethics handbook is crucial in 2020 for leaders in the social, corporate and tech spheres. This super-fireside explores myriad ways to set the course for new-age leadership. ",Dan Price,Ronny Chieng,,Paul Michelman,B6.2_WS20_711262474_TLK_EDT_V5_FIN.mp4,a6cdc6e6-845f-4557-ab8a-38a91041d44e,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/229b5b39-90a1-4d53-9b4a-9b6ca0e4cf02/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B6.2_WS20_711262474_TLK_EDT_V5_FIN.mp4%22%3B%20filename%2A%3D%22B6.2_WS20_711262474_TLK_EDT_V5_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LP55TLhBdAbMDMvoJ&x-amz-meta-resource_id=a6cdc6e6-845f-4557-ab8a-38a91041d44e&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235012Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=2b06ba24256c8f2b9177c3c1e5ce4faa1ecc1634923d71b9c4820f229e389ff3,YAL Ingest - NO Touch
333,D10.2_WS20_ 711262476_TLK_EDT_V2_FIN,711262476,2430e766-8aa3-47f2-bd1a-0be30ae425bb,Everything is vulnerable,"Beyond white hats and bug bounties, what is the future of ethical hacking? We explore why every company should have a way to receive reports from hackers, and why, in future, ignoring hackers might even be viewed as negligence.",Michiel Prins,,,Raphael Satter,D10.1_WS20_711262476_INT_VOG_V1.mp4,95c4090c-5b92-4520-a4cb-990869ee9b1c,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/d211fa60-d552-43f9-b195-a433b1d6bcfa/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D10.1_WS20_711262476_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D10.1_WS20_711262476_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=95c4090c-5b92-4520-a4cb-990869ee9b1c&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235054Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a2a7a614c8c72a7727a3f95be31a18735fb21546c6d037963fb869c1cddda0e2,YAL Ingest - NO Touch
334,B15.2_WS20_711262478_TLK_EDT_V2_FIN,711262478,44224c92-0ecb-44d3-bfc9-105fb60bd9a4,Launch your rockets – learn to fail,"Learn to fail, or fail to learn – a choice that applies as well to rocket liftoff as to anything else. Hear from the founder of space unicorn Rocket Lab on how he successfully launched his childhood dreams.",Peter Beck,,,Neel V Patel,B15.1_WS20_711262478_INT_VOG_V1.mp4,49ec9905-a6d1-4eed-a3ae-8c8d7e18c0b7,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/fc12c49c-ad9b-4c3e-bffe-28442f263ca4/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B15.1_WS20_711262478_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B15.1_WS20_711262478_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LOlo8BGPgs7sEDXeE&x-amz-meta-resource_id=49ec9905-a6d1-4eed-a3ae-8c8d7e18c0b7&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T234949Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=d7d4fbd94d5daf081d8e9cf7a997372c5d243a72580e635c30ce19db94a60d3b,YAL Ingest - NO Touch
335,B15.2_WS20_711262478_TLK_EDT_V2_FIN,711262478,44224c92-0ecb-44d3-bfc9-105fb60bd9a4,Launch your rockets – learn to fail,"Learn to fail, or fail to learn – a choice that applies as well to rocket liftoff as to anything else. Hear from the founder of space unicorn Rocket Lab on how he successfully launched his childhood dreams.",Peter Beck,,,Neel V Patel,B15.2_WS20_711262478_TLK_EDT_V2_FIN.mp4,660c369a-39d0-4a04-a05b-1401d7a3bcd7,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/a148712e-3c68-432d-8d23-46a419ed3e11/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B15.2_WS20_711262478_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22B15.2_WS20_711262478_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LOlo8BGPgs7sEDXeE&x-amz-meta-resource_id=660c369a-39d0-4a04-a05b-1401d7a3bcd7&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T234949Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=8ebf509397d921eeaaca5e7cfe9710001e37e67da87e33ffb0b386f89a6e516a,YAL Ingest - NO Touch
336,D5.2_WS20_711262479_TLK_EDT_V1_FIN,711262479,,Three ways tech is solving medical problems,Shez talks us through three examples of breakthroughs in medical technology that can change our health for the better.,Shez Partovi,,,,D5.1_WS20_711262479_INT_VOG_V1.mp4,7ec36a81-48d8-4623-b152-cd2ba07041a4,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/2a240c44-53c9-4f36-ab2d-c86e49bf8468/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D5.1_WS20_711262479_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D5.1_WS20_711262479_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTu4FKv_axZ4ECwcG&x-amz-meta-resource_id=7ec36a81-48d8-4623-b152-cd2ba07041a4&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235117Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=ed71168b706865d0cb8979e1afe47ab0c4b621b92dd1192de56a7facfef48265,YAL Ingest - NO Touch
337,D5.2_WS20_711262479_TLK_EDT_V1_FIN,711262479,,Three ways tech is solving medical problems,Shez talks us through three examples of breakthroughs in medical technology that can change our health for the better.,Shez Partovi,,,,D5.2_WS20_711262479_TLK_EDT_V1_FIN.mp4,ca67bc81-3cb4-4f1e-a67c-3732489c77d4,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/70216fe4-21af-4751-947d-c03792b8860d/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D5.2_WS20_711262479_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22D5.2_WS20_711262479_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTu4FKv_axZ4ECwcG&x-amz-meta-resource_id=ca67bc81-3cb4-4f1e-a67c-3732489c77d4&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235117Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=3d057d5fa8758c8ed7fd71ef1014baf4667bb7f5ade3c739f1d3dde93ef5e2d5,YAL Ingest - NO Touch
338,D20.2_WS20_711262484_TLK_EDT_V2_FIN,711262484,499b005c-394a-42f4-8bd3-353ccf67b962,Working together apart: Building swift trust,"Remote teams rely on each other across time zones, cultures, and more. Having a good foundation of trust is key to successful projects. How can we work together apart?",Prashanth Chandrasekar,,,Amrita Khalid,D20.1_WS20_711262484_INT_VOG_V1.mp4,9ed9ca33-f9ac-418e-b928-52877aa7e167,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/38098905-3180-41e6-92a1-e1b08ebfab32/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D20.1_WS20_711262484_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D20.1_WS20_711262484_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LS6kgrcK8fDsEWduE&x-amz-meta-resource_id=9ed9ca33-f9ac-418e-b928-52877aa7e167&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235103Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=ccb3397bfe9e6dddbaa852192f65dfa04602e19e37be0119a910567a4d6297c9,YAL Ingest - NO Touch
339,D20.2_WS20_711262484_TLK_EDT_V2_FIN,711262484,499b005c-394a-42f4-8bd3-353ccf67b962,Working together apart: Building swift trust,"Remote teams rely on each other across time zones, cultures, and more. Having a good foundation of trust is key to successful projects. How can we work together apart?",Prashanth Chandrasekar,,,Amrita Khalid,D20.2_WS20_711262484_TLK_EDT_V2_FIN.mp4,195561e7-5d34-4f14-ac09-82887cefaafc,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/d200f1b0-83b5-432d-89d3-53e65ef4356c/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D20.2_WS20_711262484_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22D20.2_WS20_711262484_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LS6kgrcK8fDsEWduE&x-amz-meta-resource_id=195561e7-5d34-4f14-ac09-82887cefaafc&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235103Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=9d87a521bcd70cd67c0e314a4f0b7dfff58080450005c7501008bd08a2ba30d0,YAL Ingest - NO Touch
