FILE NAME,UUID,Omnia UUID,Talk Title,Description,SP1,SP2,SP3,MOD
C23.2_WS20_ 710336454_TLK_EDT_V2_FIN,710336454,11696f1c-31db-4d6d-84f6-acd82120f939,Levi's: Building for the future,"Chip Bergh, CEO of Levi Strauss &Co., discusses how the 167-year-old apparel company is transforming for the future by accelerating digitisation, connecting with fans and leaning into its values.",Chip Bergh,,,Maghan McDowell
D22.2_WS20_710336457_TLK_EDT_V4_FIN,710336457,a569f334-02ba-4c8b-9973-12696824a622,Ted talks,"Ted Leonsis watched sports grind to a halt worldwide earlier this year. For the founder and CEO of Monumental Sports & Entertainment, the pandemic hit close to home. Find out how he led the NHL's Washington Capitals, the NBA's Washington Wizards, the WNBA's Washington Mystics, and the AFL's Washington Valor and Baltimore Brigade, through the crisis, and why he think esports will change the game. ",Ted Leonsis,,,Kendall Baker
E14.2_WS20_710336458_TLK_EDT_V2_FIN,710336458,de314581-d063-4431-bd12-2bad9bc210bf,The new live,"The live music and entertainment scene has been devastated in 2020, with artists, promoters and tech crews left without an audience and, crucially, the ability to make a living. But the show must go on. In this discussion, learn about what the music and events industry is doing to adapt and innovate in this most challenging of times.",Laura Marling,Ric Salmon,Phil Hutcheon,Ed Potton
D25.2_WS20_710336462_TLK_EDT_V1_FIN,710336462,a1317f2f-cf05-4b4a-aa4d-20c30478ad05,Building a digital-health scene in Asia,"Join Jessica Tan as she expands on insurance conglomerate Ping An’s vision of building a digital healthcare system in China, and on how the process has been expedited by Covid. ",Jessica Tan,,,Carol Yu
C20.2_WS20_710336464_TLK_EDT_V2_FIN,710336464,,Pour Les Femmes: The future of ethical fashion,"Pour Les Femmes is a social enterprise sleepwear company owned by actor and activist Robin Wright, and designer Karen Fowler. In this talk, the two friends will discuss reforming the broken systems of the fashion industry and how their brand is giving back to women in conflict regions around the world.",Robin Wright,Karen Fowler,,Sabrina Siddiqui
C5.2_WS20_710336466_TLK_EDT_V3_FIN,710336466,0272592e-0878-42dc-aaae-dc6411ba1957,Seeing the world through a new lens,"Societal expectations in fashion have completely evolved in just a handful of years. Join a game-changing fashion photographer and an iconic American model in this discussion about what it means to be in front of, and behind, the camera in 2020.",Olivia Culpo,Misan Harriman,,Anne-Marie Tomchak
D7.2_WS20_710336469_TLK_EDT_V1_FIN,710336469,d3c00feb-e47d-4d60-b3eb-f3a8d0f0272e,How we'll meet in 2021,"With more than 180 million viewers, the Eurovision is one of the biggest live events in the world. The GSMA represents more than 1,000 members that gather at its events. How will these industry titans continue to entertain and support their ecosystems in the post-pandemic world?",Martin Österdahl,John Hoffman,Steffi Czerny,Martina Fuchs
D13.2_WS20_710653440_TLK_EDT_V2_FIN,710653440,6b22437d-b2d2-4860-80d9-f812816527c9,Covid-19: Is there optimism in the outlook?,"2020. What a year. And the jury's still out on what 2021 will bring. In a no-holds-barred tell-all presentation, one of the world's leading epidemiologists takes a look at the past, present and future of this global pandemic, and gives us cause for cautious optimism.",Dorry Segev,,,
B6.2_WS20_710653441_TLK_EDT_V2_FIN,710653441,8a95141d-4770-4492-b9b3-7a28e3d737df,The cashless era: In conversation with Dan Schulman,"The entire world is changing quickly, but in no industry is that more palpable than fintech. In the second quarter of 2020, PayPal's net payment volume amounted to US$221.7 billion. Join CEO Dan Schulman as he shares why with great payments power comes social responsibility, and offers his predictions for the year to come.",Dan Schulman,,,Andrew Ross Sorkin
B15.2_WS20_710653456_TLK_EDT_V2_FIN,710653456,4bc050fa-4996-4ca5-9aeb-1d65be03de35,How fintech gives back,Chime is now the most valued consumer fintech in the US. Learn from the neobank's CEO about how Chime is using its success for social good. ,Chris Britt,,,Felix Salmon
B26.2_WS20_710653463_TLK_EDT_V3_FIN,710653463,9ca7bde7-b496-46ee-92ab-873001d9f770,How to move money safely,"Now more than ever, we need to protect ourselves. This includes being careful about where we store – and send – our money. In this session, the founder of a unicorn fintech joins a tech for good champion to discuss how to move your money safely.",Lucy Liu,Leanne Kemp,,Martina Fuchs
D12.2_WS20_710653464_TLK_EDT_V2_FIN,710653464,52150f38-525c-4055-b994-9383f08d44f6,A message from the Spanish prime minister,"In his address, Prime Minister Pedro Sánchez of Spain discusses how, with the help of sustainable technology and innovation, we can look forward to a brighter future.",Pedro Sánchez,,,
D29.2_WS20_710653467​_TLK_EDT_V2_FIN,710653467,17d0a21c-eb63-420f-b9cc-4718de1d5433,Embedded finance: A game-changing opportunity,"Hear from Roland Folz, the CEO of Solarisbank, on how embedded finance will change the fintech game by abstracting banking and insurance functionality into technology.",Roland Folz,,,
D21.2_WS20_710653471_TLK_EDT_V3_FIN,710653471,d198ffce-abf4-472b-a20c-dd7c9d5975a1,Does mental health need psychedelic support?,The global emotional and economic burden of managing our mental health is staggering. Traditional medicines and therapies can only take us so far. What if there were a better way? We ask the experts about the future of the psychedelics industry.,Ekaterina Malievskaia,Kelsey Ramsden,,Ariel Garten
B49.2_WS20_710653473_TLK_EDT_V3_FIN,710653473,9cce30d8-9b99-4976-97d6-c662a0a2df71,From cashless to cardless... What's next?,"As money becomes increasingly intangible, the pressure for online banking to develop the best tech, AI and UX has increased. In this talk, we ask what you can expect next from your digital bank.",Anne Boden,,,Callum Burroughs
D25.2_WS20_710653477_TLK_EDT_V1_FIN,710653477,49cfb834-6599-407c-b768-0a578b3eaf36,What US healthcare needs from the new administration,"The US is notorious for a problematic healthcare system. Can a new government get it right, or at least a little better? And can any administration ever truly cater for the needs of politicians, patients and profits, all at once?",Leana Wen,Mario Schlosser,,Anjalee Khemlani
B33.2_WS20_710653479_TLK_EDT_V2_FIN,710653479,941847db-dcf9-4cd0-88fd-56420dd77f54,Stocks and shocks: The future of marketplaces,"What defines a marketplace? In the most turbulent year for stocks since the 2008 crash, join the CEO and president of Nasdaq, Adena Friedman, as she shares the dynamics of the technology that empowers buyers in a seller's economy.",Adena Friedman,,,Stephanie Mehta
D17.2_WS20_710653484_TLK_EDT_V2_FIN,710653484,28efc290-e4ec-482e-a0b1-95c1a69dc9dd,Collaboration in a crisis: Is Covid stress testing the EU?,"Containing Covid-19 across a continent is no easy task. Has the pandemic united or divided its 27 stakeholders? We ask the EU's health commissioner if one for all and all for one holds true, under pressure.",Stella Kyriakides,,,Karen Tso
B43.2_WS20_ 710653486_TLK_EDT_V2_FIN,710653486,415f40de-a66e-4276-ba79-c1229ada5c8f,Innovation: The glue behind global finance,"What developments in fintech, AI and processing are required to reach the next era of financial freedom? Sit down with this billion-dollar fintech to find out.",Henry Ma,,,Henny Sender
E3.2_WS20_710653490_TLK_EDT_V2_FIN,710653490,b8e6c3cf-ad70-4a8c-b182-599b3a21c01d,How politics blurs the news/views line,"Whether it's Brexit or the US presidential elections, true ideological neutrality is hard for any reporter, correspondent or outlet to achieve. This session explores the effects of political leanings on reportage, and vice versa.",Ben de Pear,Rich Lowry,,Sara Fischer
B39.2_WS20_710653497_TLK_EDT_V2_FIN,710653497,a311099c-b4e1-4b14-8961-b55cf42549ad,Bringing fintech valuations to new heights,Checkout.com empowers some of the most forward-thinking businesses to unlock more value through connected finance. Hear from founder and CEO Guillaume Pousaz on how Checkout.com scaled its infrastructure to become Europe’s joint-highest valued fintech. And the company is just getting started. ,Guillaume Pousaz,,,Callum Burroughs
E14.2_WS20_710653501_TALK_EDT_V2_FIN,710653501,05a0099d-53a1-48eb-825a-6c4d30bc9a5f,5G and beyond: The next steps in digital infrastructure,Join us to hear from Huawei chairman Liang Hua on the technologies that will shape the future of our digital infrastructure.,Liang Hua,,,
E5.2_WS20_710653504_TLK_EDT_V3_FIN,710653504,631ecbc6-a2ff-425d-8eef-7c3d036137df,News of the future,It's an industry changing almost as fast as the content it covers. What will the news coverage of 2050 look like?,Norman Pearlstine,Neil Brown,Connie Guglielmo,Mark Little
C7.2_WS20_710653505_TLK_EDT_V5_FIN,710653505,7bcf5c45-66b9-4f10-9155-cbd50c649bc7,Defending democracy in Europe,"Democracy is under threat all across the world. With the rise of authoritarianism, social media undermining trust in elections, and the damage done by Covid-19, democracy has rarely been more imperilled. Join us to hear from the woman who is leading the charge to defend democracy in Europe: European Commission vice president Vĕra Jourová.",Věra Jourová,,,Shona Ghosh
E10.2_WS20_710653508_TLK_EDT_V1_FIN,710653508,e4344ef6-28ed-4a21-8e8f-b051bb5eb160,War and peace: News on the frontlines,"Journalist Ann Curry, who has reported from conflict zones across the world – including Somalia, Kosovo, Iraq and Syria – joins us to discuss frontline reporting, harnessing the power of true stories, and creating a future for journalistic excellence in the face of a broken business model and eroding trust.",Ann Curry,,,Neil Brown
C14.2_WS20_710653509_TLK_EDT_V4_FIN,710653509,b35b0ec7-ed44-4f1a-980c-d3e047a5d29f,Reforming the global tax system,"Economic inequality has been increasing for decades. In this session, we hear from two of the world's leading experts on tax, who discuss how to reform the global taxation system to make it fairer and more just.",Pascal Saint-Amans,Gabriel Zucman,,Katherine Bell
C22.2_WS20_710653515_TLK_EDT_V1_FIN,710653515,8d45cd96-b9ef-4286-9581-f4dec3a2b6d2,No one left behind: Global citizenship during a pandemic,"As the global pandemic shuts down travel and inhibits trade, it is more vital than ever to ensure that the people – and economies – of smaller states are not abandoned. In this session, we hear from the leaders of some of these countries on how a global outlook, even during a pandemic, can secure their futures.",Gaston Browne,Allen Chastanet,,Armand Arton
E13.2_WS20_710653516_TLK_EDT_V1_FIN,710653516,ddf234f7-2397-4856-bf0f-5864ae2190bc,Can press freedom survive?,Crusading editor and digital trailblazer Maria Ressa will talk about how the media can overcome the rising current of authoritarianism and social media disinformation that threatens press freedom as we know it in 2020.,Maria Ressa,,,James Ball
C28.2_WS20_710653518_TLK_V5_FIN,710653518,d27fbc0b-ffcd-4626-8faf-c4adcbfaf80a,The digital road to cleaner energy,"Transitioning away from our reliance on fossil fuels is crucial for combatting the climate crisis. In this session, we will hear about the role that digitisation and innovative technology can play in this transition.",Yuri Sebregts,Emmanuel Lagarrigue,,Neanda Salvaterra
E3.2_WS20_710653522_TLK_EDT_V1_FIN,710653522,a9be5723-be3c-4869-a07a-93c55fdf21e8,Covid coverage: The devil's in the data,"This session illustrates how data journalism is on the frontlines of the fight against Covid and Covid-based misinformation. Leading the charge for the ""independently informed"", John Burn-Murdoch explains the pains and purpose behind the process, and how his work ensures governments can't spin statistics.",John Burn-Murdoch,,,
C32.2_WS20_710653524_TLK_EDT_V2_FIN,710653524,a2a03a89-4f65-4485-bcad-481f79839249,Doubling down on creativity,"Skillshare is committed to providing a platform for creative online learning. CEO Matt Cooper will outline why the company believes that creativity is a force for growth, change and discovery in people’s lives.",Matt Cooper,,,
C36.2_WS20_710653527_TLK_EDT_V2_FIN,710653527,57579ec6-d3fa-4f36-b89a-cc4899a9874f,Deeper and wider: A European digital economy,"Technology pervades every area of the modern economy. Ensuring that this growth of the digital economy is fair and just is no easy challenge. Join us as Thierry Breton, the European commissioner in charge of ensuring economic fairness within Europe, and Pedro Siza Vieira, Portugal's minister for the economy, discuss just how to ensure that the digital economy leaves no-one behind.",Pedro Siza Vieira,Thierry Breton,,Melissa Heikkilä
C49.2_WS20_710653532_TLK_EDT_V2_FIN,710653532,967a5e12-58be-4b7d-a487-7c0da45a81c6,"Transformation through football: 2022, Qatar and human rights","Sport truly can be a force for good. Join us to hear from the man in charge of running the 2022 FIFA World Cup in Qatar, as he discusses how it has been a vehicle for reforming the country's human rights practices. ",Hassan Al-Thawadi,,,Emily Ragobeer
E23.2_WS20_710653533_TLK_EDT_V2_FIN,710653533,c973d20b-a246-4934-8e2a-6f923d2d097b,Making news work – and pay,"You get what you pay for. For many, subscriptions and paywalls are a natural new normal. For others, they commodify a precious resource that everyone needs: information. Where's the line? And where to next for news revenue?",Stephen Engelberg,,,Áine Kerr
C43.2_WS20_710653541_TLK_EDT_V2_FIN,710653541,65825f1a-a738-42ff-9166-abd9d6c0b467,How to live longer,"You can think your way to a longer life. Yes, really. Peter Diamandis explains why a longevity-focused mindset changes the game, and how advancements in CRISPR, gene therapy, stem cell research and more are driving lifespans up and illnesses down.",Peter Diamandis,,,Yue Zou
D19.2_WS20_710779864_TLK_EDT_V2_FIN,710779864,12ad7fc2-ce0a-45b5-a4a3-a864db416281,Can AI beat biology?,"Can we use emerging technologies to beat the body at its own game? In this session, we hear how AI and predictive analytics are taking on chronic ailments and fibrotic diseases, improving diagnosis accuracy, and much more.",Jim Swanson,Tina Larson,,Andrew Dunn
B6.2_WS20_710790267_TLK_EDT_V2_FIN,710790267,1c2123e1-32b6-4726-b444-82651d3de0bd,The blueprints in our bodies,"Blood, bacteria, biomarkers, genomes and more... Inside each human body lies an extensive wealth of information that these experts are mining for new ways to predict and identify diseases. In this session, you will hear about the future of precision medicine, and how it will benefit both patients and practitioners.",Josh Ofman,Austin Che,Riki Banerjee,Ruth Reader
B9.2_WS20_710790283_TLK_EDT_V4_FIN,710790283,fd185eb9-d55e-4e7e-a110-f3bd48a09220,It came in like a wrecking ball: How Covid rebuilt healthcare,"No one could have predicted this pandemic, but we can predict what it will do to global healthcare. As Covid-19 batters an under-pressure industry, we talk solutions. Here, the leading voices in healthtech unite to explore the ways things like telemedicine, AI and software solutions are already working to radically rebuild a broken infrastructure, instead of papering over the cracks.",Jan Kimpen,Grace Park,,Anjalee Khemlani
B12.2_WS20_710790287_TLK_EDT_V5_FIN,710790287,66dd26a6-604a-4a7c-92a2-51433cd0c169,"Covid, Covax and the cure","Almost a year into a global pandemic, international cooperation and the sharing of science, expertise and resources have never been more important. The chief science officer of the World Health Organisation, Soumya Swaminathan, explains how the efforts are going, globally, and what we can expect from 2021.",Soumya Swaminathan,,,Victoria MacDonald
C5.2_WS20_710790299_TLK_EDT_V2_FIN,710790299,1a70be24-fbec-43fe-9941-d068a33be111,"Share the shower, save the water",Is it too late to save our waters in order to stop the climate breakdown? ,Daniela Fernandez,Cody Friesen,,Jeremy Wilks
C10.2_WS20_710790306_TLK_EDT_V2_FIN,710790306,5a942a37-dd2e-417f-b789-856d0d3feac6,We can solve the climate crisis,"The solutions to the climate crisis already exist. The One Earth climate model shows that it’s possible to stay below a 1.5°C average global temperature rise. Join One Earth co-founder Justin Winters to understand why science, philanthropy and brave leadership by frontline communities are cause for optimism.",Justin Winters,,,
C11.2_WS20_ 710790311_TLK_EDT_V2_FIN,710790311,e45b02f2-7593-4719-87e1-83de326440b7,"Exploring how technology, combined with capitalism, could solve the climate crisis","Bill Gross bet early on the internet and got rich with a stable of startups. He’s hoping to be right a second time in staking his money and reputation on green energy. Join Bill in conversation with Fortune's David Morris discussing how technology, combined with capitalism, could solve the climate crisis.",Bill Gross,,,David Morris
C18.2_WS20_710790317_TLK_EDT_V1_FIN,710790317,f99b4ebf-8a31-41db-ade4-3d64fe6140c5,Wildfires: Lessons from California,"As California’s wildfire seasons continue to rage hotter and longer than ever before, and carbon emissions continue to rise, Davida Herzl will share the latest data and lay out what we can learn.",Davida Herzl,,,
C28.2_WS20_710791447_TLK_EDT_V4_FIN,710791447,0c7f8aed-cfb2-4c31-b79d-b82cc091f8ca,Can satellites help solve the climate crisis?,"Achieving global sustainability is the challenge of our time, and we already have the data and tools to begin monitoring, measuring, and mitigating unsustainable practices. Join Will Marshall, co-founder and CEO of Planet, for a discussion on how we can use satellite images and geospatial data to reboot our economy into a sustainable economy and into the future that we all need.",Will Marshall,,,
C22.2_WS20_710791450_TLK_EDT_V3_FIN,710791450,96c0dc51-d507-43b3-a97d-46d3c0c3feaf,From footprint to fingerprint,"Last year, Carbon Engineering made a huge advancement with its direct air capture technology (DAC). Carbon's CEO, Steve Oldham, will discuss how ground-breaking technologies will help keep carbon emissions low, even in hard-to-abate sectors. ",Steve Oldham,,,Karin Kloosterman
C23.2_WS20_710791454_TLK_EDT_V5_FIN.mp4,710791454,1d2c6429-3a08-4422-9c43-1cc2cab73a2e,The future of sustainable food,"Current agricultural practices are mainly profit-oriented and rarely tend to apply basic sustainable farming techniques. Can farming be done in a sustainable way? And, with an ever-growing world population, is there a way to satisfy the world’s appetite for meat without harming people, animals or the planet?",Irving Fain,Krijn de Nood,,Jennifer Crichton
C19.2_WS20_710791457_TLK_EDT_V3_FIN,710791457,90651b34-cf9c-4855-bcb1-f1707b54cdfa,How to become net zero,"In order to achieve net zero, it's important to outline the definition of success. In this session, the CEO of Boston Consulting Group will share the keys to genuinely advancing sustainability for people at local and global levels, for the planet. ",Rich Lesser,,,Neanda Salvaterra
D3.2_WS20_710791461_TLK_EDT_V2_FIN,710791461,e23d5b1d-7816-4d7e-b409-400465ed4f7f,Mastercard's 2020 vision,Join Ann Cairns – the force behind Mastercard's inclusivity strategy – as she shares her vision for this next crucial year in the company's journey.,Ann Cairns,,,Maria Aspan
D9.2_WS20_710791465_TLK_EDT_V1_FIN,710791465,80b42dec-9f2d-4399-9046-e2c3441f1afe,The basics of developing a team,Hear from Relay Financial founder and CEO Yoseph West on the key steps he implements to maximise the potential of his team at Relay.,Yoseph West,,,
D12.2_WS20_710791469_TLK_EDT_V3_FIN,710791469,77eabad9-fe08-4a39-8ddf-8fd16f36cd93,Can fintech save retail?,"What can retail learn from fintech, and does fintech still rely on retail? In this session, the founders of these unicorn companies will debate and discuss. ",Arik Shtilman,Juan Pablo Ortega,,Emily Nicolle
D15.2_D15.2_WS20_710791471_TLK_EDT_V4_FIN,710791471,7e985b4b-990e-434f-80ae-e1f3b2d5df6a,Why next-gen investors need financial wellness,Acorns has been making headlines with its beginner-friendly investment app. What can we learn from this new era of investors? Discover the latest thoughts and trends from CEO Noah Kerner.,Noah Kerner,,,Linette Lopez
D18.2_WS20_710791482_TLK_EDT_V3_FIN,710791482,3ec15606-3907-4a5a-93f7-d3cd1b27bb93,Keeping small businesses in business,Melio’s goal is to build a service that helps small businesses keep up with business. CEO Matan Bar will discuss how the digital bill payment solution company is doing just that.,Matan Bar,,,
D23.2_WS20_710791507_TLK_EDT_V1_FIN,710791507,673fc857-ea71-4c79-9d02-e4839e99d9bf,Banks and fintechs... Time to kiss and make up?,"As we hurtle towards economic instability, it is more important now than ever that banks and fintechs put their differences aside and learn how to work together. Don't miss these major traditional and digital banks discussing why collaboration is better than competition. ",Rishi Khosla,Claire Calmejane,,Oscar Williams-Grut
D37.2_WS20_710797522_TLK_EDT_V1_FIN,710797522,e2a3e109-9fb2-43f2-9e1b-22d2da0e3ca1,It's time to trust your digital bank,"Revolut may be the most recognisable digital bank in the world, but its journey is far from finished. Join founder and CEO Nikolay Storonsky as he discusses the fintech's next major hurdle.",Nikolay Storonsky,,,Anna Irrera
D42.2_WS20_710797527_TLK_EDT_V2_FIN,710797527,4c3cf2b2-de4d-4814-98f1-dbba6e749fbf,The future of payments in Africa,"Has the Covid-19 pandemic increased the odds of more Nigerians adopting digital payments? We ask the co-founder and CEO of industry leader Flutterwave for his insights into fintech's progressive growth, and what lies ahead for the future of payments in Africa.",Olugbenga Agboola,,,
E17.2_WS20_710797537_EDT_TLK_V1_FIN,710797537,f88eb062-c109-4b00-bebf-65179c67b9e8,Does the inverted news pyramid still work?,"A generational shift is emerging. While some still swear by 'who, what, where, when, why', youth culture demands a different kind of coverage. As social media batters its traditional counterpart, are the basic principles of news becoming harder to enforce and defend?",Sally Buzbee,Steve Adler,,Mark Little
E7.2_WS20_710797548_TLK_EDT_V2_FIN,710797548,73a1789a-162b-4cfc-85fc-ea5044e4c29a,Reporting a 'truth emergency',"'Donald Trump, Fox News and the Dangerous Distortion of the Truth' – the sub-title of Brian Stelter's latest book says it all. This session sees CNN's chief media correspondent let loose on the questionable relationship between America's 45th president and the country's most watched network.",Brian Stelter,,,Brian Morrissey
B23.2_WS20_710797553_TLK_EDT_V2_FIN,710797553,f64d1a26-a47c-44d3-a8f4-a44b271836d7,Is business news still big business?,"How is tech helping business news to compete, cross-category? Does digital equal global? And will access to untapped, underdeveloped markets mean big business for news, views and revenues?",Stephanie Mehta,Clifton Leaf,,Michelle Manafy
E13.2_WS20_710797556_TLK_EDT_V2_FIN,710797556,32c39811-f1c3-4adb-ad85-d0e10d98c59b,What it takes to win a Pulitzer,We hear from a handful of the only people on earth who really know what it takes to earn journalism's highest honour.,Frederik Obermaier,Andrew RC Marshall,,Eleanor Mills
F3.2_WS20_710797564_TLK_EDT_V2_FIN,710797564,cda16c70-ab27-47c0-a7bf-424350343606,How to Blossom with a Big Bang,"In difficult times, our mental health is more important than ever. Join us to hear from the star of Blossom and The Big Bang Theory, Mayim Bialik, on how we can look after our mental health in these turbulent days.",Mayim Bialik,,,Connie Guglielmo
B22.2_WS20_710797571_TLK_EDT_V3_FIN,710797571,0d5d664b-4ea2-410e-8e4e-0a64a3a3592a,Government as a startup: Digital transformation of Japan,"Updating a company for the digital age is one thing. Updating an entire country for the digital age is a wholly different challenge. In this talk, we hear from the man in charge of digitisation for the Japanese government, Takuya Hirai.",Takuya Hirai,,,
D47.2_WS20_ 710797579_TLK_EDT_V2_FIN,710797579,3a4c5650-f9fc-4f8d-b15f-5a1cd3b0c34f,Building back up: The economy in 2021,"What role should banks and governments play in economic recovery post-Covid, and how strong is the potential of another major recession? The European commissioner for financial services, financial stability and capital markets union Mairead McGuinness, shares her thoughts in this fireside conversation. ",Mairead McGuinness,,,Swaha Pattanaik
F8.2_WS20_710799244_TLK_EDT_V1_FIN,710799244,1dd4a520-b2af-4b77-9a96-5c1a61df14e9,Can President-Elect Biden save the US from itself?,"On November 3, the US chose a new president. Join us to hear from some of America's sharpest political minds to pick apart what the result means.",Brian Tyler Cohen,Bill Kristol,Brittany Kaiser,Julie Pace
F9.2_WS20_710799259_TLK_EDT_V2_FIN,710799259,cbe22aed-0464-4e67-9bf6-25c7bef0853d,Is democracy in its twilight?,"With authoritarianism on the rise around the globe, understanding the methods used by illiberal politicians to diminish democracy is crucial to safeguarding our liberal way of life. In this session, join Pulitzer Prize winner Anne Applebaum and the Financial Times' Gideon Rachman as they discuss the twilight of democracy.",Anne Applebaum,,,Gideon Rachman
F15.2_WS20_710799266_TLK_EDT_V2_FIN,710799266,1e9990b1-4690-4c09-8dbe-e5a793f19c02,Shaping cities for people,"Hear from Fredrik Hjelm, the CEO of Voi Technology, on how revolutionary e-scooters and e-bikes can be in cutting congestion, pollution and commuting times by a staggering 70 percent.",Fredrik Hjelm,,,
F18.2_WS20_710799278_TLK_EDT_V1_FIN,710799278,30701558-2dea-4610-af23-a3baf643f89d,Were the US elections safe?,"Before November 3, the legitimacy of the US elections was repeatedly called into question. In this session, we hear from one of the people responsible for protecting it – FEC commissioner Ellen Weintraub. Ellen will speak about whether we can trust the result.",Ellen Weintraub,,,Ryan Heath
F21.2_WS20_710799289_TLK_EDT_V1_FIN,710799289,445352f4-64ad-4ff0-9652-6dcfffc59a84,How to stop hate for profit,"Social media's business model has monetised hatred. In this session, one of the people leading the charge to stop hate for profit will tell us about what needs to change.",Rashad Robinson,,,Ankita Rao
F25.2_WS20_710799305_TLK_EDT_V1_FIN,710799305,359ce22a-7eaa-4fcc-ab5c-357e1a229b93,What is next for the progressive agenda?,"Congressman Ro Khanna is one of the leading progressive voices in US politics. Representing Silicon Valley, he has a keen interest in making the tech sector work for all. In this session, he is interviewed by the Hill's Steve Clemons on what's next for progressive public policy in the United States.",Ro Khanna,,,Steve Clemons
C3.2_WS20_711091435 _TLK_EDT_V2_FIN,711091435,d5e831da-00fa-402b-8565-792521960cfb,Gaming for a better planet,Join Playmob CEO Jude Ower and the UNDP's Cassie Flynn to learn how Playmob's games have the power to make real-world changes.,Jude Ower,Cassie Flynn,,
B6.2_WS20_711091436_TLK_EDT_V1_FIN,711091436,6aa6cd35-d965-4412-afd3-1beded6b4cf9,Going global: The challenges of international news,"Tech makes the world smaller, but it also narrows the focus. We ask three global news experts if authentic world news has been drowned out by the dominance of western issues and, if so, how real international coverage can get its mojo back.",Adriaan Basson,Tony Karon,Laura Lucchini,Eleanor Mills
B14.2_WS20_711091454_TLK_EDT_V3_FIN,711091454,a799fac6-c65a-41a7-a48a-ba33afcc8b09,"Facts, not feelings: Keeping news objective","Journalists are people too, with all the emotions, opinions and subjectivity that brings. As polarisation grows, filter bubbles expand, and public anger increases on social issues, how does the Fourth Estate address both technological and societal change?",John Micklethwait,Gerry Baker,Versha Sharma,Eric Schurenberg
B17.2_WS20_711091459_TLK_EDT_V3_FIN,711091459,327316d1-fcbe-4821-ac44-a24db05588b8,The cost of calling out corruption,"In this exclusive Web Summit session, the founder of Bellingcat, Eliot Higgins, updates us on his fight to use open sources and social media to tackle political corruption, and to take activist journalism to new heights.",Eliot Higgins,,,Nicholas Wu
E9.2_WS20_711091465_TLK_EDT_V2_FIN,711091465,20b80c5e-9633-4297-9b1f-0081492b7948,"Tech, news, and tech news: Will we ever get it right?",It's become harder to call out big tech than it is to call out big governments. What's next for the techlash? And does tech itself help or hinder the coverage?,Steven Levy,Dana Wollman,,Áine Kerr
B26.2_WS20_711091474_TLK_EDT_V1_FIN,711091474,2c425258-f701-4918-8f9a-f52859e8c13a,Social movements in the media spotlight,"As social movements campaign for sweeping change, global media brands are asking themselves how best to do their part, and whether objectively capturing the moment is enough or if it's time to be an active force for good.",Jared Hohlt,Belinda Goldsmith,Lauren Williams,Brian McCullough
B27.2_WS20_711091480_TLK_EDT_V1_FIN,711091480,8864b520-3377-4f6a-b477-32a5225adbb4,Inside the Washington news bubble,"If the whole world had a capital, would it be Washington DC? Just how much of all news content is DC-focused, and at what cost? We ask those in the bubble about the view from inside.",Nicholas Johnston,Jonathan Karl,,Linette Lopez
B28.2_WS20_711091487_TLK_EDT_V3_FIN,711091487,e8bca734-6231-4799-a390-491d107a0328,The fake-news fight in 2020,"This year, news has stepped into the light as a global force for good, communicating the message on how we can stop spreading Covid-19. The fight against fake news has taken on fresh significance in these trying times, but are we winning it?",Adrienne LaFrance,Matthew Kaminski,,James Ball
B31.2_WS20_711091501_TLK_EDT_V4_FIN,711091501,25e1f9c2-9990-436c-82b8-51fda4990696,#Breaking news: Covid is still here,"Fewer staff, smaller budgets, but the same old bottom line. Oh, and don't forget there's a pandemic. Adaptability might be the backbone of news, but has it been pushed to breaking point by 2020?",Katherine Bell,Sophie Huet,,Michelle Manafy
C17.2_WS20_711092633_TLK_EDT_V1_FIN,711092633,1b4c1740-976e-467f-b93d-76b7cac844ff,Take-aways from 2020,"The CEO of Deliveroo, Will Shu, will discuss how the food delivery sector has responded to the pandemic. He'll also reflect on the future of the industry and how the gig economy can be refined for the benefit of all.",Will Shu,,,
D9.2_WS20_711092636_TLK_EDT_V2_FIN,711092636,d44264c9-bfa1-434b-946a-d4f78cc81211,Power to the people?,"In 1996, John Perry Barlow declared the independence of cyberspace from government. Since then, many have assumed that the internet is a place of diffuse and democratised power. But is this truly the case? Or has the internet merely concentrated power in the hands of the already empowered few?",Mitchell Baker,,,James Ball
D15.2_WS20_711092642_TLK_EDT_V1_FIN,711092642,722de809-48e9-406e-8aad-f0d8f61c46a3,The road to net zero,The climate crisis is the single biggest crisis currently facing humanity. Achieving net zero carbon emissions is vital in safeguarding our planet's ecological future. Join us to hear how we can get there.,Mark Rose,Bernard Looney,,Amy Bernstein
C13.2_WS20_711092650_TLK_EDT_V2_FIN,711092650,fb29b8f7-0852-44c1-b081-def21b960dc3,Slippery slopes,"Join the olympic snowboarder Elena Hight, and an activist and professional free rider Jeremy Jones, in conversation with Jon Bowermaster discussing how to promote sustainability, the effects of climate change education, and how to live more eco-friendly lives. 
",Elena Hight,Jeremy Jones,,Jon Bowermaster
C16.2_WS20_711092654_TLK_EDT_V2_FIN,711092654,cf3ba3bd-4a96-42dc-814a-2edc160589be,How can cities lead a greener recovery?,"How do you make cities healthier, greener, cleaner and cooler? Join the mayor of Lisbon, in conversation with Wired's Daniel Oberhaus, as he shares the city's best practices.",Fernando Medina,,,Daniel Oberhaus
